"annotation_id","annotator","choice","created_at","id","image","lead_time","updated_at"
338,"1","click","2025-02-26T20:12:16.370391Z",337,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_215250_436-0017.jpeg",1.625,"2025-02-26T20:12:16.370411Z"
339,"1","","2025-02-26T20:12:18.600005Z",338,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_215250_436-0018.jpeg",1.878,"2025-02-26T20:12:18.600030Z"
340,"1","","2025-02-26T20:12:20.841105Z",339,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_215250_436-0019.jpeg",1.866,"2025-02-26T20:12:20.841135Z"
341,"1","","2025-02-26T20:12:22.149563Z",340,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_215250_436-0020.jpeg",0.95,"2025-02-26T20:12:22.149593Z"
342,"1","","2025-02-26T20:12:23.609285Z",341,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_215350_436-0001.jpeg",1.112,"2025-02-26T20:12:23.609309Z"
343,"1","click","2025-02-26T20:12:26.000619Z",342,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_215350_436-0002.jpeg",2.011,"2025-02-26T20:12:26.000642Z"
344,"1","","2025-02-26T20:12:28.617996Z",343,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_215350_436-0003.jpeg",2.259,"2025-02-26T20:12:28.618021Z"
345,"1","click","2025-02-26T20:12:30.527846Z",344,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_215350_436-0004.jpeg",1.539,"2025-02-26T20:12:30.527866Z"
346,"1","","2025-02-26T20:12:36.164357Z",345,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_215350_436-0005.jpeg",5.269,"2025-02-26T20:12:36.164379Z"
347,"1","click","2025-02-26T20:12:39.269838Z",346,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_215350_436-0006.jpeg",2.775,"2025-02-26T20:12:39.269862Z"
348,"1","","2025-02-26T20:12:40.791960Z",347,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_215350_436-0007.jpeg",1.166,"2025-02-26T20:12:40.791985Z"
349,"1","click","2025-02-26T20:12:42.867614Z",348,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_215350_436-0008.jpeg",1.734,"2025-02-26T20:12:42.867635Z"
350,"1","","2025-02-26T20:12:44.544356Z",349,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_215350_436-0009.jpeg",1.312,"2025-02-26T20:12:44.544377Z"
351,"1","click","2025-02-26T20:12:47.666168Z",350,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_215350_436-0010.jpeg",2.761,"2025-02-26T20:12:47.666191Z"
352,"1","","2025-02-26T20:12:49.570999Z",351,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_215350_436-0011.jpeg",1.538,"2025-02-26T20:12:49.571022Z"
353,"1","whistle","2025-02-26T20:12:52.440996Z",352,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_215350_436-0012.jpeg",2.502,"2025-02-26T20:12:52.441024Z"
354,"1","{""choices"":[""whistle"",""click""]}","2025-02-26T20:12:55.980275Z",353,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_215350_436-0013.jpeg",3.15,"2025-02-26T20:12:55.980301Z"
355,"1","","2025-02-26T20:12:57.735465Z",354,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_215350_436-0014.jpeg",1.392,"2025-02-26T20:12:57.735487Z"
356,"1","{""choices"":[""whistle"",""click""]}","2025-02-26T20:13:00.260612Z",355,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_215350_436-0015.jpeg",2.158,"2025-02-26T20:13:00.260636Z"
357,"1","","2025-02-26T20:13:02.394029Z",356,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_215350_436-0016.jpeg",1.748,"2025-02-26T20:13:02.394053Z"
358,"1","click","2025-02-26T20:13:04.296641Z",357,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_215350_436-0017.jpeg",1.537,"2025-02-26T20:13:04.296662Z"
359,"1","whistle","2025-02-26T20:13:08.933516Z",358,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_215350_436-0018.jpeg",4.261,"2025-02-26T20:13:08.933540Z"
360,"1","click","2025-02-26T20:13:11.958362Z",359,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_215350_436-0019.jpeg",2.656,"2025-02-26T20:13:11.958386Z"
361,"1","","2025-02-26T20:13:14.391675Z",360,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_215350_436-0020.jpeg",2.067,"2025-02-26T20:13:14.391698Z"
362,"1","","2025-02-26T20:13:16.123991Z",361,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_215450_436-0001.jpeg",1.362,"2025-02-26T20:13:16.124012Z"
363,"1","click","2025-02-26T20:13:18.753624Z",362,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_215450_436-0002.jpeg",2.263,"2025-02-26T20:13:18.753647Z"
364,"1","whistle","2025-02-26T20:13:22.209429Z",363,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_215450_436-0003.jpeg",3.072,"2025-02-26T20:13:22.209453Z"
365,"1","click","2025-02-26T20:13:24.503151Z",364,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_215450_436-0004.jpeg",1.918,"2025-02-26T20:13:24.503175Z"
366,"1","","2025-02-26T20:13:26.507858Z",365,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_215450_436-0005.jpeg",1.444,"2025-02-26T20:13:26.507880Z"
367,"1","click","2025-02-26T20:13:28.546356Z",366,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_215450_436-0006.jpeg",1.668,"2025-02-26T20:13:28.546378Z"
368,"1","whistle","2025-02-26T20:13:33.540204Z",367,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_215450_436-0007.jpeg",4.602,"2025-02-26T20:13:33.540228Z"
369,"1","click","2025-02-26T20:13:35.783628Z",368,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_215450_436-0008.jpeg",1.869,"2025-02-26T20:13:35.783652Z"
370,"1","","2025-02-26T20:13:38.914448Z",369,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_215450_436-0009.jpeg",2.722,"2025-02-26T20:13:38.914472Z"
371,"1","click","2025-02-26T20:13:39.623536Z",370,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_215450_436-0010.jpeg",6.179,"2025-02-26T20:13:49.273836Z"
372,"1","","2025-02-26T20:13:57.277439Z",371,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_215450_436-0011.jpeg",1.982,"2025-02-26T20:13:57.277465Z"
373,"1","","2025-02-26T20:13:58.938887Z",372,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_215450_436-0012.jpeg",1.267,"2025-02-26T20:13:58.938908Z"
374,"1","click","2025-02-26T20:14:02.054407Z",373,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_215450_436-0013.jpeg",2.734,"2025-02-26T20:14:02.054427Z"
375,"1","","2025-02-26T20:14:08.759814Z",374,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_215450_436-0014.jpeg",6.34,"2025-02-26T20:14:08.759837Z"
376,"1","","2025-02-26T20:14:10.724311Z",375,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_215450_436-0015.jpeg",1.606,"2025-02-26T20:14:10.724333Z"
377,"1","","2025-02-26T20:14:12.252130Z",376,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_215450_436-0016.jpeg",1.174,"2025-02-26T20:14:12.252153Z"
378,"1","","2025-02-26T20:14:14.078637Z",377,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_215450_436-0017.jpeg",1.502,"2025-02-26T20:14:14.078658Z"
379,"1","","2025-02-26T20:14:15.608160Z",378,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_215450_436-0018.jpeg",1.157,"2025-02-26T20:14:15.608183Z"
380,"1","click","2025-02-26T20:14:18.407076Z",379,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_215450_436-0019.jpeg",2.431,"2025-02-26T20:14:18.407101Z"
381,"1","","2025-02-26T20:14:20.352348Z",380,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_215450_436-0020.jpeg",1.562,"2025-02-26T20:14:20.352371Z"
382,"1","click","2025-02-26T20:14:22.312724Z",381,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_215550_436-0001.jpeg",1.58,"2025-02-26T20:14:22.312745Z"
383,"1","whistle","2025-02-26T20:14:26.288137Z",382,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_215550_436-0002.jpeg",3.579,"2025-02-26T20:14:26.288176Z"
384,"1","","2025-02-26T20:14:28.069844Z",383,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_215550_436-0003.jpeg",1.453,"2025-02-26T20:14:28.069864Z"
385,"1","click","2025-02-26T20:14:40.051656Z",384,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_215550_436-0004.jpeg",5.872,"2025-02-26T20:14:40.051679Z"
386,"1","","2025-02-26T20:14:48.643210Z",385,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_215550_436-0005.jpeg",8.205,"2025-02-26T20:14:48.643234Z"
387,"1","click","2025-02-26T20:15:02.921355Z",386,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_215550_436-0006.jpeg",13.905,"2025-02-26T20:15:02.921379Z"
388,"1","","2025-02-26T20:15:04.383519Z",387,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_215550_436-0007.jpeg",1.074,"2025-02-26T20:15:04.383545Z"
389,"1","click","2025-02-26T20:15:06.669606Z",388,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_215550_436-0008.jpeg",1.904,"2025-02-26T20:15:06.669630Z"
390,"1","","2025-02-26T20:15:08.908413Z",389,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_215550_436-0009.jpeg",1.84,"2025-02-26T20:15:08.908436Z"
391,"1","click","2025-02-26T20:15:11.654883Z",390,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_215550_436-0010.jpeg",2.351,"2025-02-26T20:15:11.654906Z"
392,"1","","2025-02-26T20:15:13.182759Z",391,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_215550_436-0011.jpeg",1.122,"2025-02-26T20:15:13.182784Z"
393,"1","","2025-02-26T20:15:15.007183Z",392,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_215550_436-0012.jpeg",1.438,"2025-02-26T20:15:15.007204Z"
394,"1","","2025-02-26T20:15:16.544003Z",393,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_215550_436-0013.jpeg",1.149,"2025-02-26T20:15:16.544025Z"
395,"1","","2025-02-26T20:15:17.785208Z",394,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_215550_436-0014.jpeg",0.806,"2025-02-26T20:15:17.785229Z"
396,"1","click","2025-02-26T20:15:21.400518Z",395,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_215550_436-0015.jpeg",3.219,"2025-02-26T20:15:21.400540Z"
397,"1","","2025-02-26T20:15:23.292980Z",396,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_215550_436-0016.jpeg",1.28,"2025-02-26T20:15:23.293002Z"
398,"1","click","2025-02-26T20:15:25.438293Z",397,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_215550_436-0017.jpeg",1.705,"2025-02-26T20:15:25.438318Z"
399,"1","","2025-02-26T20:15:27.232361Z",398,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_215550_436-0018.jpeg",1.392,"2025-02-26T20:15:27.232383Z"
400,"1","","2025-02-26T20:15:29.862653Z",399,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_215550_436-0019.jpeg",2.23,"2025-02-26T20:15:29.862678Z"
401,"1","","2025-02-26T20:15:31.213023Z",400,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_215550_436-0020.jpeg",0.958,"2025-02-26T20:15:31.213045Z"
402,"1","click","2025-02-26T20:15:32.908984Z",401,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_215650_436-0001.jpeg",1.3,"2025-02-26T20:15:32.909004Z"
403,"1","","2025-02-26T20:15:34.121491Z",402,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_215650_436-0002.jpeg",0.812,"2025-02-26T20:15:34.121515Z"
404,"1","click","2025-02-26T20:15:36.323392Z",403,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_215650_436-0003.jpeg",1.803,"2025-02-26T20:15:36.323416Z"
405,"1","","2025-02-26T20:15:37.681464Z",404,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_215650_436-0004.jpeg",0.963,"2025-02-26T20:15:37.681488Z"
406,"1","","2025-02-26T20:15:38.761410Z",405,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_215650_436-0005.jpeg",0.68,"2025-02-26T20:15:38.761433Z"
407,"1","click","2025-02-26T20:15:42.138774Z",406,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_215650_436-0006.jpeg",2.974,"2025-02-26T20:15:42.138799Z"
408,"1","","2025-02-26T20:15:43.635228Z",407,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_215650_436-0007.jpeg",1.087,"2025-02-26T20:15:43.635252Z"
409,"1","click","2025-02-26T20:15:46.055615Z",408,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_215650_436-0008.jpeg",2.018,"2025-02-26T20:15:46.055649Z"
410,"1","","2025-02-26T20:15:47.816277Z",409,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_215650_436-0009.jpeg",1.35,"2025-02-26T20:15:47.816299Z"
411,"1","click","2025-02-26T20:15:49.590631Z",410,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_215650_436-0010.jpeg",1.375,"2025-02-26T20:15:49.590678Z"
412,"1","","2025-02-26T20:15:50.865675Z",411,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_215650_436-0011.jpeg",0.859,"2025-02-26T20:15:50.865701Z"
413,"1","click","2025-02-26T20:15:52.968819Z",412,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_215650_436-0012.jpeg",1.694,"2025-02-26T20:15:52.968840Z"
414,"1","","2025-02-26T20:15:54.434798Z",413,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_215650_436-0013.jpeg",1.085,"2025-02-26T20:15:54.434822Z"
415,"1","click","2025-02-26T20:15:57.090714Z",414,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_215650_436-0014.jpeg",2.274,"2025-02-26T20:15:57.090737Z"
416,"1","","2025-02-26T20:15:59.291946Z",415,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_215650_436-0015.jpeg",1.804,"2025-02-26T20:15:59.291969Z"
417,"1","","2025-02-26T20:16:00.834490Z",416,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_215650_436-0016.jpeg",1.118,"2025-02-26T20:16:00.834514Z"
418,"1","","2025-02-26T20:16:02.635694Z",417,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_215650_436-0017.jpeg",1.399,"2025-02-26T20:16:02.635715Z"
419,"1","","2025-02-26T20:16:04.548294Z",418,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_215650_436-0018.jpeg",1.51,"2025-02-26T20:16:04.548315Z"
420,"1","click","2025-02-26T20:16:06.349927Z",419,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_215650_436-0019.jpeg",1.39,"2025-02-26T20:16:06.349948Z"
421,"1","","2025-02-26T20:16:07.760908Z",420,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_215650_436-0020.jpeg",0.99,"2025-02-26T20:16:07.760934Z"
422,"1","","2025-02-26T20:16:09.163342Z",421,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_215750_436-0001.jpeg",0.986,"2025-02-26T20:16:09.163366Z"
423,"1","","2025-02-26T20:16:10.356076Z",422,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_215750_436-0002.jpeg",0.763,"2025-02-26T20:16:10.356098Z"
424,"1","","2025-02-26T20:16:11.945318Z",423,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_215750_436-0003.jpeg",1.147,"2025-02-26T20:16:11.945341Z"
425,"1","","2025-02-26T20:16:13.089167Z",424,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_215750_436-0004.jpeg",0.696,"2025-02-26T20:16:13.089190Z"
426,"1","","2025-02-26T20:16:14.274132Z",425,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_215750_436-0005.jpeg",0.758,"2025-02-26T20:16:14.274155Z"
427,"1","","2025-02-26T20:16:15.556382Z",426,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_215750_436-0006.jpeg",0.861,"2025-02-26T20:16:15.556406Z"
428,"1","","2025-02-26T20:16:16.786162Z",427,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_215750_436-0007.jpeg",0.807,"2025-02-26T20:16:16.786184Z"
429,"1","{""choices"":[""whistle"",""click""]}","2025-02-26T20:16:22.631552Z",428,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_215750_436-0008.jpeg",5.415,"2025-02-26T20:16:22.631575Z"
430,"1","","2025-02-26T20:16:24.189556Z",429,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_215750_436-0009.jpeg",1.148,"2025-02-26T20:16:24.189588Z"
431,"1","{""choices"":[""whistle"",""click""]}","2025-02-26T20:16:28.562149Z",430,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_215750_436-0010.jpeg",3.92,"2025-02-26T20:16:28.562173Z"
432,"1","","2025-02-26T20:16:30.234745Z",431,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_215750_436-0011.jpeg",1.275,"2025-02-26T20:16:30.234766Z"
433,"1","","2025-02-26T20:16:32.828044Z",432,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_215750_436-0012.jpeg",2.191,"2025-02-26T20:16:32.828076Z"
434,"1","","2025-02-26T20:16:34.157437Z",433,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_215750_436-0013.jpeg",0.926,"2025-02-26T20:16:34.157463Z"
435,"1","click","2025-02-26T20:16:36.139818Z",434,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_215750_436-0014.jpeg",1.585,"2025-02-26T20:16:36.139840Z"
436,"1","","2025-02-26T20:16:37.755336Z",435,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_215750_436-0015.jpeg",1.187,"2025-02-26T20:16:37.755358Z"
437,"1","","2025-02-26T20:16:38.961467Z",436,"/data/local-files/?d=home/gpu_enjoyer/Documents/datasets/FWK_HICEA2017/Sette_AC_44/images/1706_20170715_215750_436-0016.jpeg",0.772,"2025-02-26T20:16:38.961489Z"
